,x,y,class
114,1.5410392180739143,-0.7861589302183822,0
115,-1.5519636919745354,-2.025110547015592,1
116,-4.1053029507555925,1.6062767057876794,0
117,2.323024743710189,-1.3493474557533434,2
118,0.05916364105052899,3.455596489068105,0
119,5.579666985947671,4.686261040844705,0
120,3.771902129123036,4.323202752786708,1
121,-3.547468667294422,0.23436328510532436,0
122,1.3367947833970097,2.1095027891956217,0
123,0.8826541149220996,1.906466733371349,0
124,-1.6244775785079177,-3.080732872380341,1
125,3.4820726444420886,-1.606057362139483,2
126,-2.9396951902960615,-5.557042429772849,2
127,4.189987093741423,2.630530736081959,1
128,-0.5248005770094253,0.23190264922352594,2
129,0.7426326330600909,3.098770804793504,2
130,4.684467471372615,2.0835188981613957,1
131,1.21162438471517,1.8494085786149435,0
132,1.7836170092349373,-0.5679682086602413,2
133,1.1014890209445498,-1.5183157067311523,2
134,-2.127559611496284,3.9959009824638687,2
135,-2.1087959385970296,0.839475822485016,1
136,-1.878462197125679,-2.751045207561195,1
137,2.4968529011337406,0.36526111661437305,2
138,4.3654573309885025,6.042934627446031,0
139,1.5753803949448115,-0.09445680921298466,0
140,-1.0219091949562351,1.0193064972327623,1
141,3.1568585725183507,2.172908199589768,2
142,-0.19452565414214343,1.8701508232769823,0
143,0.6008478315082166,2.4864483107695943,0
144,0.29077941696286896,6.01878569933678,1
145,1.6172752144014986,0.3921452488220308,0
146,-1.2043634140873154,-1.445178673605625,1
147,0.10640375236621054,-3.8960915824321414,1
148,1.6158486294185233,0.6044759518593449,0
149,-2.3029929587104556,3.991675316868653,2
150,1.4290012718984406,0.01982996203045321,0
151,2.119394729577255,1.472421135602374,2
152,2.110942232095481,-3.2825901000474698,1
153,1.728753723547212,0.7365934846615081,0
154,-0.8677448748149212,1.1284225052909842,1
155,1.1558697940741134,3.839156146718889,2
156,1.677625255588516,3.388290591928941,2
157,-5.130257694002858,-2.8289241940101277,2
158,0.25012837142778777,2.530402978738617,0
159,1.7050846538636966,1.1507491753932841,0
160,-3.859796950218291,0.670893344954609,0
161,-3.5535542039344494,4.8450140787654385,1
162,0.7900310406087454,0.44197237403281225,1
163,1.6028198464996428,3.9742364104371517,2
164,1.332963521743048,2.676138426547275,2
165,-1.107675993964083,-1.1023381756233688,2
166,2.9892117357308328,-0.6239725462363227,2
167,-8.888791777757215,-0.19832962191291081,0
168,-1.739135802962952,2.415781430616539,0
169,1.481583132503111,3.6810702572274687,2
170,3.8034441717327248,1.501224084152077,2
171,-0.18154841851619455,-1.0800277657502901,2
172,7.5443283973726105,1.6058609442484055,2
173,5.964428634742498,0.6788037030118234,0
174,-0.2779077410653164,-1.6936518095944708,2
175,0.824874338784197,1.7802408910419367,0
176,-2.241741913437815,2.2206839159450174,0
177,3.141249282750579,-0.44854122439890504,2
178,0.5174311426136001,-2.3716712052385005,2
179,-0.5284118586133753,3.5297040862556255,0
180,-1.8597140312855465,-0.19596663763282562,1
181,-1.7089649072746362,1.1943110677178175,1
182,0.1000798775674058,-2.5999144230036815,1
183,2.1007074604475666,2.6162394056058815,2
184,-0.7972383635924396,-1.2012360199132623,2
185,1.4246972293484699,0.947973642197432,0
186,-1.8567146584196157,2.813960492834572,0
187,-2.289698620686227,-0.21334962892773854,1
188,-1.8631859335239438,-3.138705494357601,1
189,-5.797214703661361,-1.8692901717689359,2
190,-3.5169426019071315,-0.9706948132446509,0
191,-2.026291665581394,0.3158907497638384,1
192,-2.239798558652979,0.36440149170094316,1
193,3.601476143186757,1.5669009694503269,2
194,1.1844850160735882,-2.3182699402586597,2
195,-1.2929477736828778,2.501144217446887,0
196,2.0701848668683414,0.6171822916020671,0
197,-2.47984213400239,0.23149411960192262,1
198,1.5305714899091596,-0.5436440408961816,2
199,-5.489228926120489,0.2539720834906242,2
200,0.050733483022041274,-3.637812548202497,1
201,-0.026619808773641736,-4.363039595996162,0
202,0.3945056834258328,-1.6722961577784272,2
203,1.7391497526579,0.687372232170611,0
204,2.205295746302098,-0.28680306106128783,0
205,-2.5285947573465237,2.1315571455489266,0
206,-1.6833720524643976,0.3202530940268735,1
207,-1.1865614732228182,-2.404285052067901,1
208,-0.07691318360082891,1.4320065274939648,1
209,0.19493692581317215,3.675491113721188,0
210,1.5336204362651673,-1.3289986902628235,2
211,-0.9681422003083421,0.003090299949437671,2
212,4.428621982892862,3.5919751160877,1
213,8.096853316915777,-2.864019037116609,2
214,1.368271890723809,0.2428054228799312,0
215,1.5960761181454286,-4.156159511941475,1
216,-0.11679989675524688,2.5772274971104294,0
217,3.8099248551868605,0.14300159355872424,1
218,-2.444988990697951,8.868765276327403,2
219,2.8327155510598505,-0.22350319863708423,2
220,-0.30796737759574055,2.6988185922693235,0
221,0.3898925125375295,-1.8972382797181118,2
222,3.9400513344718826,-6.19998147311892,2
223,-2.309324229183981,-2.2494598475266327,1
224,-0.8647768434808734,-1.4042597257834921,2
225,0.6039021652938744,-1.4073265493421045,0
226,-1.7126453448319767,-1.9556755172968059,1
227,-3.1857949392078835,2.356689267004185,0
228,4.702002633301926,-0.8348486722688957,1
229,0.6653248648847262,6.0150216619122645,1
230,0.8318558294916711,1.7573975849039756,1
231,-2.81913854732901,2.476204727654724,0
232,1.2882260617421322,-1.1113780139389005,0
233,-0.37067109031151574,3.3078553782973756,0
234,3.6673882430922546,-4.2328528797130085,0
235,2.104514707674914,-2.9241681752387327,1
236,-2.022436546787074,0.5074158268194482,1
237,0.9564277865771509,3.1789987203209833,0
238,-2.7020682925388835,-0.7609363449549792,1
239,-1.9350109559437032,-1.8174202903704175,1
240,-0.440082827677447,-3.1500477088875813,1
241,1.811774340599224,-0.4303297497820904,0
242,-2.937700097002929,-2.571138542422585,0
243,1.1559464497042338,-2.1884334014058515,2
244,-4.137516007303385,1.177363344321689,0
245,0.0484068330554974,3.3332316873540497,2
246,3.6309344542279387,-4.513493590886132,0
247,2.955194350156536,-0.6774907885352393,2
248,3.033164459920145,1.7006582542390847,2
249,0.15484066972637484,-2.0090513110253765,2
250,-1.4122041357795783,1.6462346376969827,0
251,2.7594944127039396,-0.4524032689114686,2
252,14.81056934085137,-6.945668845943642,0
253,0.31134768518958755,1.1794206126812423,1
254,-1.3982141089397244,2.3463435261114935,0
255,0.66566429076692,2.6472059040477895,0
256,1.2156271645692593,1.3276950191037546,0
257,-2.341095957538324,-1.5640621528853844,1
258,-3.0364681578971613,2.728732499403369,0
259,0.30824671707793483,2.349283713664258,0
260,1.520240302083417,-0.730534499917557,0
261,-4.574808349170639,-9.715237032353151,0
262,-0.07954639597341101,1.999626810326558,1
263,-1.6195526283837216,-1.1872749229134962,2
264,2.8973161984955236,0.7628972458702228,2
265,-0.45223955991646425,2.5863768911161635,0
266,-0.48627699023608195,-1.2675068430668777,2
267,2.1874343115813226,1.3274590905991084,2
268,-0.4987545002580556,-1.2818075199146992,2
269,3.451312617841232,3.0269797063604544,2
270,5.742736136159031,3.128138161492852,0
271,-7.738263116743658,9.088066367769235,1
272,-2.303011117034255,2.4559821919022937,0
273,3.563132111568998,0.38550076918983617,2
274,-1.1966738235679846,-3.385115657833799,1
275,1.900962822648403,1.9971147695638813,0
276,1.918396246159901,-4.847608217855769,0
277,2.126670978780206,0.2987029814732238,0
278,-1.2630843291456733,1.5823998069754996,1
279,-1.2564937235241493,-0.6843288964721508,2
280,-3.201154755731878,1.7225144403075545,0
281,-0.48869297618552676,2.0784158907478734,0
282,0.5483872727749171,-1.680032998168101,2
283,1.5042913618477023,0.658666329367112,0
284,1.6599091462510627,-0.004035767987181701,0
285,-0.774378324988762,-1.471529195830343,2
286,-2.3144124074045602,-0.4063338846330501,1
287,4.930212499957865,-0.4272346101971125,1
288,-1.5062895166621086,0.7679131210117165,1
289,-1.915768126661673,-4.665919844847876,0
290,2.413799718775293,-0.0946351963322046,0
291,2.1445742644403274,-1.1354457506905724,2
292,2.1808726495965916,-1.3237297469637324,2
293,-1.1121359245566953,-2.76166345479576,1
294,0.5413363985509202,1.9033376678197458,0
295,-2.3572495076860718,2.188814677358232,0
296,3.4602275641059057,-6.634505776006033,2
297,0.016162216817725863,3.0677634851514224,0
298,2.0291194840024747,-3.4913660684106342,1
299,1.5072304401214611,2.5315217949260185,0
300,-0.9200010518236293,-5.070731820319516,0
301,-0.7324989741899202,-0.908280827777286,2
302,1.079611562870155,5.531429401033369,1
303,-0.4947673790660858,2.3640702661157236,0
304,-2.184179011227204,3.0721710853637756,0
305,-3.8231208385188444,-0.9049865906907866,0
306,5.129658255161806,-5.826021258126252,2
307,2.040186615639402,4.87950611413662,1
308,-1.634134489723109,-2.12298239162253,1
309,-3.312964427314793,-0.0070232646863858305,0
310,5.769035374932715,2.953733031098022,0
311,-0.3966298186234151,1.37963009097554,1
312,1.4399115457669533,6.154866097507318,1
313,3.4857155697040896,1.882338458697501,2
314,-6.0086680906889125,0.2912502035173616,2
315,2.6209461475003297,1.758047542456873,2
316,1.2764196063405067,-0.20547876512061472,0
317,-4.62692255617787,0.08983947666391531,0
318,-1.7696649455646287,-2.1330193841753897,1
319,5.095798545536623,4.892399664882676,0
320,-2.8924355855943458,-0.15821302947388322,1
321,3.8872134880873177,-4.72542161214441,0
322,0.2309969827566219,2.4841944951954855,0
323,2.295329039527012,0.7808598863982974,0
324,1.3010819069605373,-1.4909949609523894,2
325,-1.3924956628497214,-2.70112051709907,1
326,-1.7265793846133703,-0.0027018282870747866,2
327,1.2342613803064673,0.4782903338385936,0
328,0.3885195056532475,0.9833559510480375,1
329,-2.169778343145661,-1.2249682772064405,1
330,1.6355064096079317,-3.1909919563409725,1
331,-0.47816834756681253,-1.5931455961661067,2
332,2.706896235545357,-0.5379743168355696,2
333,-1.3837403615309432,-4.670796750478906,0
334,1.8958397205695654,-0.3955959986933701,2
335,-2.675212187729514,0.20256309288682936,1
336,1.4671352276989558,0.41258990645969557,0
337,3.0673119109509646,6.054022671519424,0
338,-3.2008138533523796,-2.5851894578090593,0
339,2.71034406367118,1.497557045532273,2
340,2.249466313723348,-0.6058105771754696,2
341,-0.5209598696141992,1.4928967674480835,1
342,2.234747540010692,-0.9111363328489733,2
343,0.4545631396502923,-5.692034053108426,0
344,0.6254290065450138,-3.5506503022203186,1
345,-4.088435725454683,-1.2713645760210153,0
346,0.17726992221009266,4.235673541576786,2
347,-9.938466791469919,-0.7071840504105363,2
348,-2.430844835592275,-1.47342085202173,1
349,-1.5855831691731086,-4.925249861605535,0
350,0.5491340009141553,3.2554737580990176,2
351,-3.5292991826213256,6.387155025060977,1
352,0.5883457603801135,1.9436620912022242,0
353,-2.0705931306342777,-0.5293670102080841,1
354,0.9753000946954714,-0.8651969818478952,0
355,3.024500793284347,0.7926148129403561,2
356,-2.557661027267164,0.47642387066834496,1
357,3.2169511554446024,-0.6010342357912813,2
358,0.6644129537052773,1.9499453298853793,0
359,-1.5513680116769066,-2.820620579174745,1
360,-1.416014279833743,2.1416856069382946,0
361,2.9306644620032825,-0.013695431986890246,2
362,2.4539235765685974,1.0311132558495986,0
363,2.681230580611336,-3.001112277899392,1
364,0.7467768906601943,2.2754704805859416,0
365,-1.7868894799996378,-0.43382758031489804,1
366,1.4365793265078217,-4.238083607316903,1
367,2.793596295037863,-2.0920219143688987,2
368,0.7269374887484583,-4.436120381672911,0
369,1.7587286621665439,2.38265466051613,2
370,5.946569726253428,-4.241301144379321,2
371,6.002499563068716,-4.589562777418354,2
372,-0.021728815303290395,-3.2746660200494624,1
373,4.172356541121149,2.9563311445279474,1
374,-2.407023458230529,6.21420424321541,1
375,-4.510875095967924,-0.9218385558254822,0
376,-2.1438208674698207,-2.500453938999803,1
377,2.872617195416822,3.9478850868641944,1
378,-3.888139041222605,-1.4532300515614933,0
379,-0.9268053405061851,0.6515708980796182,1
380,2.2436540391923994,-0.37745379452193895,2
381,-2.867978217188642,0.9504015485566362,0
382,-1.252565713026818,-3.300626436854557,1
383,-2.759970953013725,2.6559657793852156,0
384,-2.2118949301592017,-0.9046699287657202,1
385,0.16276718578157148,2.0472071296763112,0
386,4.376226506222685,-0.5071159741897101,1
387,1.140015719989347,-0.4823065929578599,0
388,-2.4575908013633656,0.3961863068209494,1
389,-0.024034492769626183,2.6224032903324472,0
390,1.5489215055459447,-5.504096099831986,0
391,1.389197990646198,1.9705678359399792,0
392,-4.9802301794034936,-1.4599123429508956,2
393,2.400297778135539,1.0063402348910593,0
394,-7.581580777479474,-6.0303857718000256,0
395,2.7723648483298593,-0.34627285725794954,2
396,3.1205081830206574,0.19752619259128182,2
397,0.25035215425415497,-3.1475254954858545,1
398,3.3438945295439284,-2.664626164544029,1
399,4.815858181934085,15.352429563976887,1
400,2.4143431658769328,-2.230887105798283,1
401,3.4828138958092407,-2.1657231104290466,1
402,-2.2583671956479647,-1.787030449858173,1
403,2.365726424632138,-0.25291889172117044,2
404,-3.8674900243197117,-2.4815658329698898,0
405,-2.6747896825878574,-0.8612009180970195,1
406,2.5692440580621594,-2.985559053825512,1
407,2.4785812186382965,0.22070016211458562,2
408,1.901993208706561,1.664492179604043,0
409,-0.82517101793516,-2.3404572672106108,2
410,3.007307011321618,1.4940716536871672,2
411,-8.264772044974347,-4.587348210671209,0
412,6.16297393814954,-0.5977731174373578,0
413,3.659265857089785,1.5856017317689557,2
414,0.7404598585082031,2.7593344958924573,0
415,2.714505121910537,1.8716715232417747,2
416,1.2932336993345923,0.8825069515820454,0
417,-1.323730109534908,-0.42643201142776976,2
418,-1.1420117680832564,1.399535486666169,1
419,-1.3464131792261764,2.5417453635524243,0
420,-2.26341072354886,-0.8854467045996364,1
421,2.708185508448347,-2.931068573098004,1
422,-1.4227529447086156,-3.1086185620539655,1
423,1.8954095771083055,-5.2166653911401335,0
424,1.3982247008118014,-0.09067143336303052,0
425,-2.7506035197944536,-4.176739166810854,0
426,1.3470434234974313,4.383360069336508,2
427,-0.03542644523489472,2.5606424964215027,0
428,-3.1901805768804317,1.081496612504726,0
429,-1.8276453982560712,1.436827885409212,1
430,-0.454314678104099,4.7508538380421435,2
431,-0.7521493764397638,-1.2838259043497955,2
432,0.48360805242920163,-1.082158537137085,0
433,0.32673964718588566,-4.47458710275867,0
434,-0.16106279729927997,-1.5770364650531665,2
435,-1.335000819422629,1.1522476622625395,1
436,3.5399678325625836,1.8713395130575547,2
437,0.5143009835259489,4.227225439848694,2
438,1.3196401527246868,-0.5338767952110075,0
439,-0.16437594995948845,-2.901667475530453,1
440,2.4495396268968435,-1.9258433743573584,2
441,-2.444062331018032,6.116459978953865,1
442,4.203547986100474,-4.791081170762399,0
443,0.7573227463071343,-1.8445801617717732,2
444,-4.930589970267793,-2.0405482113604165,2
445,1.3686869675442586,0.5370708103510488,0
446,-5.1085838019577245,0.2231633475030368,2
447,-4.813800233299444,7.677898452526938,0
448,0.4747360759958632,-1.6115403999326003,2
449,0.9337987390994997,-5.537874320109441,0
450,-2.144616207309813,-1.0496128072296145,1
451,-0.3147732067657701,-1.9065364766420512,2
452,3.0346849149602675,-2.857143080221924,1
453,3.7798905237126403,3.419150280616435,1
454,1.3185995820684386,3.2704140408567026,2
455,-0.7497928278348812,-1.39239969219202,2
456,-4.383588527900818,-0.7981959221361455,0
457,1.4723233034492758,1.2405843813895001,0
458,1.986910500933796,-0.9276112242889861,2
459,0.05486031485925835,4.279200664063117,2
460,-1.475741947261426,5.578528239554314,1
461,2.4152503286487192,3.9133915257181413,1
462,0.3666442114355401,0.2722783424476603,1
463,7.6415032133375185,-8.995600401216295,2
464,3.064706473878883,-2.2875873769925614,1
465,-1.8158461686602494,-0.41486547351774167,1
466,1.5794401605454829,0.12380577699710354,0
467,-1.1796744674666668,-0.8715505048385784,2
468,-1.6650164865740575,1.0762101921247833,1
469,-2.5601471655777805,-3.0362344444142426,1
470,1.8392189147825344,-3.261955985269374,1
471,1.3861721850748785,-2.4673387023977975,2
472,-5.378233655300482,0.5306204055935054,2
473,-1.3627896902768821,1.559006169497787,1
474,-1.3102816409764078,-2.8292538302882893,1
475,0.2688831899748183,-5.113026826368764,0
476,1.1893719353182308,-2.5946871061401136,2
477,1.1438407438731955,2.46130884456042,2
478,0.32530408091915614,0.9132664547172152,1
479,-5.3673065422547825,-3.462448347285166,2
480,0.43063344670912723,1.1033375934959924,1
481,-1.1767556817244642,4.173429092907733,2
482,3.335560867065357,-5.064541605625724,0
483,4.735716711720089,0.2671540431144856,1
484,2.6457349375793346,-0.40458005105680617,2
485,-5.521573872275261,6.558425932640403,0
486,1.8333788759897325,3.1107560478483216,2
487,2.1999964047559586,-0.9544035399872718,2
488,-1.6920811731843048,-1.37695354481809,1
489,-0.13321304951652432,-2.6061697904465992,1
490,1.3192585118049673,-0.93760736024253,2
491,-0.8967732829196453,-3.346650075208507,1
492,0.24030392797898806,1.1287500504668582,1
493,0.1616895425327123,3.84868747652289,2
494,-1.7832712473502252,-1.7850435899617896,1
495,0.5545587775921874,2.3013573026186966,0
496,1.65175267818652,5.202203208044824,1
497,0.5792770232517571,-15.671359135277948,0
498,-3.6982814914410636,-6.91061031820435,1
499,-1.9069862366210533,-2.0437898380051345,1
500,-2.5086107277890712,-3.5112163285544784,0
501,5.516578836787737,-2.917563047705676,0
502,0.01978822182689568,2.7797314031002767,0
503,6.594787036616927,-3.9127177255284287,2
504,-0.7610575009981166,0.8260948141485036,1
505,3.8134643245275424,-2.7085990992057334,1
506,-1.4607187600723406,1.9553342352226681,0
507,-1.6399849603996728,-1.9190125359519365,1
508,-0.44656366518610374,-3.8702224130048846,1
509,-2.342490964637798,-0.9743041261969364,1
510,-0.7716994501283453,4.307002190637665,2
511,-0.07559350279094071,1.2195558691516648,1
512,-0.4036574437332605,-0.9963705350437878,2
513,-2.58793617983154,4.299941292743198,2
514,-3.874228905693378,-0.1399670026928208,0
515,-5.741244610053538,3.931831372329803,1
516,1.4643776936621085,-4.083273476107899,1
517,2.349705236621035,1.2116814313031545,0
518,1.6270828418736842,4.198325085683681,2
519,-2.2822548444283326,-4.5164208195769255,0
520,-0.9062484690707151,-2.3091934547135984,2
521,-0.4934316303199807,1.2019665740268273,1
522,-2.5240195788755715,-0.9670792685410111,1
523,7.750151179833756,2.640462814585097,2
524,-3.04586433981866,-2.2110792314697965,0
525,-1.484475886488065,-2.8622688395943436,1
526,1.335615151106575,3.664905438633984,2
527,1.8768667354807589,-1.1929255210591587,2
528,1.9490769979870948,-1.9543203773030842,2
529,-2.624380417031513,-1.218483380961201,1
530,-4.199261727625637,3.4130521939129945,2
531,5.153751192736188,1.1728773162540622,1
532,-1.5540832369197604,-2.6560273125361387,1
533,0.8276064072423018,-1.6392348185156094,2
534,1.8853860829350217,-0.41625767560604165,0
535,-3.6492556235254083,-3.2363322815744726,0
536,-1.7397071876514574,-1.2250326196620165,1
537,0.09130044580210686,-2.3842162641187894,2
538,-2.868012177059757,2.208773498954269,0
539,2.649292945296499,-7.007051317390371,2
540,0.47080732532216285,-3.428902487841739,1
541,2.456510020034327,6.880514658044164,0
542,-0.798405440789653,1.3098911621330538,1
543,-3.3101661545291963,1.7043007122065996,0
544,-4.141535950502218,3.8862137038283615,2
545,2.2095374893344926,4.682094306713574,2
546,3.129757474083841,1.6267094443980892,2
547,-0.5869734468286847,1.9385201993734285,1
548,-0.9262751593588419,4.580576604234468,2
549,-3.8153404671365854,-2.11162429746236,0
550,-1.5648551557629111,1.379183936177759,1
551,-2.502137254110898,1.539277346360948,0
552,-3.9930015334949136,-4.143322181602282,2
553,0.9280118396507193,-0.6103618573340791,0
554,1.7609832057061305,-0.023007020704343486,0
555,1.6321657441577737,-1.4402575757058158,2
556,1.5765296698573497,0.37303829882106804,0
557,-2.9691751136114553,-0.20057266101912252,0
558,0.3859701759194835,-0.9179548542584309,0
559,1.6788659415119922,1.3171974304393164,0
560,-1.0639371947843161,-1.4740327237992252,2
561,-4.301695509716491,-0.8472738403231664,0
562,-6.179278147258665,-2.254035822400362,2
563,0.7731809818548804,2.47604189431433,0
564,2.144909700567202,-0.16757753318598698,2
565,2.805633246060996,-0.32013617825930113,2
566,3.0273034680759627,-2.165965958745213,1
567,3.459467277589001,-0.444544284467143,2
568,-1.3312696482432325,0.2067932129585179,2
569,-4.191965641465578,2.63809028182782,2
570,0.1009561833829834,4.019527943917942,2
571,-1.9468942870380257,0.1237279026499859,1
572,0.017286509972329153,1.780562026341005,0
573,-0.34872834557129584,-1.9655012692853735,2
574,1.2989380402861554,-2.63918542732705,2
575,-3.756404713064108,-0.36780876421541703,0
576,-2.054407428693491,0.46050212961552844,1
577,-2.710485396907936,2.1221413531523776,0
578,3.4958425901281514,-1.7828638564835624,1
579,1.4408446046503893,4.61292126094079,2
580,-0.7401203119802315,-1.6022877400430615,2
581,-2.0157430485085186,0.8295320570564664,1
582,0.05522158413106667,-2.1360340857682054,2
583,-1.0688270477829638,-0.8243573133768266,2
584,-3.2930629465388566,5.187560070479903,1
585,-2.667489387223144,-0.46315181897703456,1
586,-1.8541774226372005,2.472731590897518,0
587,2.0490098055192405,5.11836400978709,1
588,-0.21205927904517413,-2.7651646977400826,1
589,2.128575781812213,-2.744212938622882,1
590,-5.231651900936053,0.9304071718340818,2
591,0.17349464442576837,-5.242262662856364,0
592,0.23777072807664432,-1.5189137419651269,2
593,-1.422432149685227,0.968994868987742,1
594,0.7532555370771403,-0.7206660837145821,0
595,-1.3551772029132907,3.624587389973147,2
596,3.014939711261706,-1.6800552979085384,2
597,1.0964168007560529,1.2819566614374738,0
598,-2.0334052186493796,4.671368094934748,2
599,1.3087657812342428,1.0028908320081173,0
600,3.507200431049884,1.1967832618707817,2
601,-4.213871622864504,-5.015089815082182,2
602,-1.3565809930903294,2.5134891079190553,0
603,0.5778983398092701,-2.2308983356356187,2
604,-8.401638090462729,0.5497812221913059,0
605,-3.8948078418719594,12.573319971543505,0
606,-4.471479894102501,4.698736730970255,1
607,-5.744092901042664,0.7872446197370909,2
608,0.9783410771160354,0.505360490601336,0
609,-2.3071422352036906,-1.52703633765349,1
610,1.1787301306424918,-2.1830033940246003,2
611,-1.5544639750230986,0.01162637674299097,1
612,2.0290123905421216,3.0340999648983518,2
613,1.4041598630122065,3.5472490819353872,2
614,-2.150659402199825,1.6303914057134727,1
615,2.5758825624395505,-1.6269317076834866,2
616,1.2324545228905217,1.4517666224739183,0
617,-0.861231632310501,-3.5762069873268714,1
618,2.4182004591138493,-4.335073126219526,0
619,2.0643466065607057,-0.619592092610339,0
620,-2.6249194713479524,-0.6944927606678993,1
621,2.2932240607214354,0.5282661026769851,0
622,0.5350685825940432,2.5784173960839025,0
623,-3.2276626426253934,-0.04124528713650612,0
624,4.172509672908187,7.597858564652332,2
625,-3.3294876425824156,0.4187887461745859,0
626,-4.389378585827534,-2.6710025389011127,0
