x,y,class
2.0556187664877417,-3.081102178390114,1
2.709251775734185,-0.9044095543800772,2
-1.1993897995029894,0.3695353709375512,1
-3.475986145764471,1.235151707158246,0
2.9557915198678173,1.5125291374005259,2
2.3676594914106963,-1.4978743654098292,2
0.638482595884588,-1.9798450628997768,2
1.8754542028761043,-1.6049793443428628,2
-5.197006620257158,-0.44165363290135556,2
1.0285887570253447,6.120088500823238,1
1.2214679185937334,-1.1884223251080437,2
2.9853799054224965,4.462098083942751,1
-2.9900975071008427,4.05627606649767,2
0.8068390704684519,-2.5923677895932835,2
-2.169649900819411,-0.8329238629841541,1
-0.0063170838583306585,2.7089955313419285,0
1.1869514474410867,3.158181112832561,2
1.955423918646834,-1.6753175809918097,2
1.9872632745479453,2.4839646183758415,2
1.9245419764974687,0.28195428996142,0
1.997145500927837,-0.6654597772762305,0
-3.9979703519408414,5.710510469773649,1
-2.335689904761968,-2.0842274782295074,1
-2.767287419255666,-1.1039291404253495,1
0.6124109791189821,-3.738503096797621,1
0.7418964875646358,-0.9158974815859198,0
2.5844841276721344,1.0682560118310638,2
-3.3165805048308634,-3.8089771414336786,0
2.7970155044454135,2.552051025179233,2
-3.2995306317267215,-2.406448728028894,0
-2.5727277462850013,0.8159459635647721,1
1.5714880476439035,0.5896250001005285,0
2.562374789906846,2.027117762638584,2
6.367495421520686,7.877101434211879,1
-5.356999235585057,3.1383351805963757,1
5.663071153204736,6.4480007422641625,2
1.2244562073906606,0.6749508047086292,0
-2.186751519905742,-1.7619189965150823,1
2.3079645778059326,-1.2955742375670565,2
-2.204381166387387,2.428422610020852,0
-2.986051165964968,2.1132607786774353,0
-6.556070630557993,1.3781677471692686,1
-1.6987404893292462,-0.1960666180130954,1
0.08991570232858245,-2.5308131860352003,2
0.698318781803869,-0.8738445279735364,0
4.428961490071852,0.4130864783923822,1
3.0051157401871076,-0.5708006750430363,2
-1.3493261536796919,0.12526140827346388,1
-3.5341540111087517,-1.531772634417703,1
5.359625654828428,-1.439178004810513,0
0.8670733664634592,-2.7803555206430093,2
-1.3924610756956546,1.5292364425709493,1
0.2996253523808026,9.128387756834835,2
-5.519474445945841,-3.102278223198524,2
-2.377557303908501,6.6594706522838205,1
3.3263457636106932,0.8182564979256312,2
3.2025036322202274,0.1512109298755489,2
1.7139734033182603,-3.801693020631495,1
-1.3838428264311131,-1.6136596954721982,1
-3.3751812887347565,-3.2312738693434513,0
0.7922313444044183,2.8641075969164658,0
6.763789313547647,5.220451584298922,2
-0.8086948874132643,-3.4662480060114977,1
4.133079885983841,-1.1069158132517984,1
-1.5544323683837826,2.9505728971415177,0
2.757775709442204,0.36411254729574194,2
-0.1421121727657563,2.2212015895662818,0
2.4424577366138362,-1.9871174344668925,2
-1.1717886248277405,2.882461132447068,0
-0.6766037142315117,-2.2885117098126524,1
3.04592897452226,2.7122319326328617,2
1.7886189911879518,3.64153392691301,2
-2.5443380056269107,-2.048556884268675,1
-1.6034996006862383,1.6787635305611173,1
1.5394874014402187,-0.02625757475180462,0
-2.0908022129468913,-1.1063999086249627,1
-1.7702470321233574,0.4464566122731887,1
6.750930298276658,-2.389841224764523,2
-2.217846654947935,-0.8368640945451146,1
0.2956412141963797,-3.5784895936317445,1
-1.7384254420687373,-1.4154823699433088,1
1.3901741193988146,0.0377933942757329,0
1.4761631974481784,-1.9606045687541562,2
5.323529504950749,2.1413563339920367,1
1.5717903738503347,-0.3065024659928232,0
2.3932782244645505,1.8305690798776049,2
2.058471676675431,0.08754994934170836,0
1.1136815411417094,2.2644559312753536,0
-0.5486840591964155,-2.049092162940769,2
0.3308793528706524,0.9236412157076317,1
-0.6811901209341483,-1.9373577863649962,2
-2.3619793259312414,-0.2015202809651785,1
-3.187353475672229,-3.839655066376902,0
2.192255622687903,1.7703656778491446,2
-0.9733666349564486,1.1891163959485367,1
-3.5395807125125143,-0.014340879818666712,0
-3.1914040634323717,-0.5243766986949042,0
1.203114309875413,0.8447047263192594,0
-1.1020932030211645,-1.555641490645223,2
3.462528337085858,-6.296648506866948,2
-1.1686424296595628,-4.52360962637392,0
6.331559380276757,-0.4562035714947576,0
-3.2064878577549347,-3.568203946624103,0
0.6555660518953211,2.7336441091359833,0
-1.8521867727541357,-1.6073226932399465,2
3.8310614427555545,2.778658321482681,1
-1.6573227597331979,0.8766163513173828,1
-1.3018126730360364,-0.39041797753183305,2
0.13236412446089205,1.8617879744607635,1
-0.3440542978193669,1.341003480370531,1
2.524986153339429,-3.0212684938150995,1
1.4018956308884414,0.957337114836588,0
-1.3424728482358441,2.9233854418991956,0
1.2918443278679839,1.1262973879283107,0
0.017363723914235043,-1.767189021310374,2
1.9213148678731236,0.12282062500820784,0
5.753902660472071,-4.517602103062385,2
-5.061390243335968,2.4019921713106376,2
-1.971551571800721,0.7589880641910488,1
-2.1312092637114444,1.6480313014636996,0
0.25130035000517237,-1.8315428025101892,2
-3.3121926537241184,2.87550485173714,2
0.0834649067931331,-1.927051257304375,2
-0.7879679407039326,-0.38210225977703244,2
0.518430951102414,2.567692236456779,0
1.167625448708495,2.637409762668686,0
3.2853963361900402,-3.2150335837988506,1
-0.9085549063196935,2.915797091888422,0
-0.47975876856658134,-3.9703535322402486,1
0.8325393090566511,1.7849099966418767,0
0.4249631735494258,-2.133571901590575,2
1.565480895536605,3.5130223827756044,2
0.21019877966268763,0.9632225106845043,1
2.9749498227641795,-0.2676441641816997,2
-1.0178215871696472,-2.784267222072744,1
-0.24154615261346318,-1.7468289786464568,2
-2.728805851011982,1.0983618000676063,0
-2.9603350818578913,1.1106851456063935,1
1.064052132914933,-1.7790778568315957,2
1.389207308724946,1.7956359230259953,0
5.6545715488501305,-1.8523690586302086,0
7.551411485658271,-2.759334622170314,2
-0.3427242785905481,-2.361183405971307,2
3.29972344616606,-0.46368050985895853,2
0.22446758028522693,-3.352687039172011,1
1.430475574988998,0.07910996663799179,0
5.953709427808634,-2.280860776039069,0
0.7642772060192032,2.572233138730961,0
0.48788919846520096,-1.8436189608989737,2
-0.8542535049844368,-1.3138893183628564,2
-0.7258371209174899,4.183235301447031,2
-2.813897086576274,5.837874930213429,1
-0.9339267599254206,3.370761093679854,0
-1.9294876480086716,2.714661330112893,0
-0.9127141251917379,1.221140740798599,1
-0.5544748635572921,1.2071967899504445,1
3.29912744885043,-3.466576727912903,0
0.2673753258379353,3.51551385098876,2
2.7173695899530084,-3.5173747455664404,1
1.825438629514005,5.102290481877925,1
2.1915630944421647,-0.9000156580678761,2
2.8797686082572342,2.463042807180007,2
2.8517358662808348,-5.1580326216801335,0
-4.167398528603056,-0.7511928658208508,0
0.25879094170476313,1.496458366757079,1
-2.148053296129332,-0.7324061958897341,1
-3.0059218656315685,-0.8205965741903729,1
1.750935781071125,-3.292697281130749,1
0.0847588097873884,4.484622585828954,2
2.278002991041384,-0.10809487797931581,0
-1.6780616539664277,1.9061468118456435,1
0.9054530475402712,-2.1900572881803275,2
1.8430980588051697,3.9870027893404547,2
-0.34426526168965693,2.674893697122824,0
0.16084648071212246,3.44817020113139,2
2.1505560817325113,0.5896315083096986,0
-1.7130776271811077,0.6551664028241582,1
-2.7503758760449504,0.246287049836818,1
-1.6202066483071291,2.4467522384340845,0
-1.659730493054201,3.331383310944081,0
-0.6108050120156632,3.6185984421806117,2
-0.14852173909574323,-8.43065319158808,1
5.111797014499902,0.7789508118112202,1
-2.9867417729310315,3.413953117814571,2
-1.070021894492613,0.6273350375352387,1
4.166833970168066,0.1391616347642551,1
-2.6198502176190304,-2.0596237170728466,1
1.858062899023343,0.41249470446341346,0
-1.868673954721728,0.4776750594917868,1
-3.9397864471707007,-1.2361502286307278,0
4.204838724731174,3.298581062483408,1
6.819403285400729,0.3773025971312695,0
8.262812964909916,0.5431942475227706,2
-0.019729916316368452,-1.4620157999847656,2
0.8802166086941701,-1.9137305201759938,2
0.8111935033050128,-3.899133143667458,1
-5.52774158935821,-3.514407911917546,2
2.9116284042502225,-1.351891943663535,2
5.336764722032081,3.8654421350226285,0
-0.14902592277146032,1.2174245717328593,1
0.5690890415670665,-3.62528608066926,1
-0.9404168511589346,-0.45549738808482826,2
-2.6933925554385842,-0.7944250128471754,1
0.047599363162605345,2.300211371419131,0
0.5498796559818978,2.0142035366840254,1
0.5043790930390107,3.1645705872585377,0
-1.7005435684859953,3.1148160522349486,0
-5.191691361580364,-0.3207947643853688,2
-4.2011940514700665,0.014900557247827647,0
-1.9304992509393337,2.3867944348460437,0
-2.9550676820124657,-3.7104830826320234,0
-2.268212045256816,0.30277251233721636,1
1.773962103030135,-0.6936976330926982,0
-1.6358157126302781,2.2976737242780936,1
1.1660971690386417,1.9495807650162866,0
0.49057182071721006,-2.052366523578448,2
-2.8230489067860964,-5.248529391371666,2
0.9293382749298384,2.2214868443040556,0
1.5814115415493346,-1.9522729536519234,2
-2.5719238687170543,-0.44561546944479713,1
-4.006147514035803,-0.43998441252859954,0
-2.8075308478670298,0.09333370082116396,1
3.5259299827320043,-1.1355507298935357,1
-5.4286029881794935,-0.5622496518122198,2
-3.1217298145307852,3.3628393258777995,2
1.6116305419403565,0.904736236159951,0
-0.282465422761266,3.955871773565098,2
0.7990876308254349,5.4120250103598835,1
1.1434873504325365,-3.1103196571275507,1
-1.8853450401843446,2.9052102653314167,0
-0.30687335476203687,-1.9842380170519311,2
-2.8449309655003696,0.33671697584399185,1
-0.20428533533697898,2.910440999979783,0
1.4901995467225346,-1.2348747944618352,0
-3.1628051195072953,0.442231321534406,0
-0.5361884970632657,-3.382792585808393,1
-2.319327582930828,2.096481934463393,0
4.165894091401846,-2.8131381462905614,0
2.5320677258986564,3.822167482613752,1
6.649648350754085,5.163539256031552,2
2.4727101455587164,-1.0686910128157068,2
3.0266615455202297,-0.5528168814947311,2
-1.3253687018598104,0.9320041076492412,1
0.48846383030631685,-2.9025417269008336,1
1.4317070264857974,-1.5585828782595428,2
0.7996671270765394,-3.923011170258282,1
-0.9337051370535618,-0.8763122917605797,2
-2.1511078738995932,-6.092433963831079,2
-5.247574969452548,3.9913883840284106,1
2.7670430641553567,-1.2980754643087564,2
-1.9623865035508774,0.639276039434489,1
-1.4527882273914259,-1.5718657598517416,1
2.745884420214808,4.17351817113228,1
2.235452465020241,3.2646530097682733,2
2.5908957423836,-0.11873737642682672,2
0.8135258839205738,1.0097637687002545,1
-1.9596901685387573,-1.2055497507653048,1
-3.743436457443794,-1.2633895620583566,0
-1.454668930110982,0.6768199412869759,1
1.1522331816684597,3.1499485223693315,2
-0.035459487726258156,-2.777452283998309,1
-1.4163507912692919,-1.3394675054480778,2
-0.17831241864987596,-1.9609882976642807,2
-2.1228559184955453,-1.3573590115565164,1
1.892044186203418,0.953814165659451,0
2.1515319028376525,2.4978484370460774,0
2.298620095442986,-1.5508512967279975,2
2.27059516020663,-2.018214698605284,2
3.5342509506147852,5.417260320241255,0
2.20781963563705,1.383747461132024,0
1.8480781369453887,5.063691525260499,1
1.0013013399153639,-3.9037294031593412,1
-3.189728798212495,1.202368232379982,0
1.0251524491465682,2.6914349881902573,0
-3.5959745331499318,1.6192309591100311,0
-0.1880330531312749,4.713402239887102,2
3.0352316622207502,0.6257116110562039,2
-3.9687394000668297,0.4746321402088343,0
0.9125478469719813,1.8523929473025296,0
-1.3855028133937302,-0.291419703293529,2
-0.9618962643024792,0.4642517362511992,1
-2.4049610657858813,-1.665926364182283,1
2.3974236359171273,-0.7926308087364566,2
-1.433939857500997,2.947142246453225,0
2.9095649427733314,1.046755200936995,2
1.4728400514980715,-4.864806977195925,0
-1.4693673677361188,-0.9489896716478753,1
-1.8502361370823932,-3.8833271767292508,1
-1.6089485899973186,-4.0309892620186645,1
-1.7240973618825124,-2.7923787968373186,1
-2.088773235856574,3.20008984284975,2
2.9461576129541465,2.176237137239257,2
1.2175888007853604,-0.16222126337463777,0
-3.829757704810554,-5.71938729104361,2
-1.9871018735535457,0.3283341122431122,1
1.0727836862914388,4.108981768269607,2
0.753563147875511,0.4521958159555496,1
-0.28747723435716616,-2.3584595946783393,2
-3.3000444640503064,1.693496684876983,0
2.076233607573847,-2.8810910403071364,1
-1.5228246377088992,-0.42515471376032765,2
-0.9074200792640338,-1.590102490183843,2
1.3539046201137948,3.934972356562668,2
-2.0613662472123484,-1.9298174487282147,1
-1.6883669458634003,-1.5298913787989352,1
-1.8403355053303616,2.2843063890266846,0
-1.1481975202960806,-1.4232304662466355,2
-1.695518567589888,-3.6792117434084246,1
-1.976314247741368,4.123295775242182,2
2.509413844697655,-0.054266913021452576,2
-1.6613784468485262,0.10656542365791268,1
-2.849400744043322,1.2677941008573828,0
1.7073370566971302,-2.019952820583872,2
3.6386509019655704,0.767748378801942,2
5.168765066311414,2.5780539112658256,1
1.3776365363545688,-0.1507345702884975,0
-4.162603901695975,-0.37975786938091427,0
-4.106015018411961,1.0003008027275906,0
1.8763555519530777,-1.5439858061769782,2
-0.6601750751938577,3.06603780583819,0
0.9800365763243424,-1.9983416311802318,2
0.9013979571529835,-1.7473419637959215,2
-3.5480702551949834,1.3309121859991622,0
2.063123666925911,-1.1257530763078736,0
1.344118172402392,0.7802275951107993,0
3.7590987484567644,2.6673456696876348,1
4.381994131616185,-4.397495748308524,0
2.2253825025535985,-9.921566112335803,0
-0.10838951880587734,-1.612843542434741,2
-1.4991146582944461,-2.5888626166226927,1
-2.1420567342809558,-2.469228841868654,1
1.4297812809936215,-0.45759397235821875,0
-1.0990227370549723,-4.496765344107335,0
-2.04940822366066,2.8528236641433544,0
-2.6655250476382597,-0.13070604592496204,1
-5.438662489184135,-5.227694704363453,1
4.327362479917987,-5.325096483690403,2
2.9053331804169567,-2.489992118504792,1
0.2986818387443069,-3.4875683817782104,1
-2.5128297748627912,-1.9009875496210926,1
-2.171760823219424,0.15109575334894237,1
-2.03568710839569,-2.2295320888804646,1
-1.6876030846879315,-0.7475110791316546,2
-0.04256739664583625,-1.2656539601162233,2
-0.3810345177925243,2.558773340387927,0
-2.644542228311529,-2.4165217700359696,1
2.793483501600309,0.1569162737462981,2
2.9634900577839853,-1.340012964596462,2
-2.9052865434917927,1.6106697188776031,0
-1.1122328523898155,-1.309883828521412,2
-0.8381966750127172,1.1079919734369474,1
-1.8417160688487466,0.7686319881811705,1
3.641562939574489,6.46040935177376,0
-3.01366047475457,0.06664716315120361,1
1.3853667913650352,-1.518625613710289,2
-0.7272136181431931,1.1777793047044476,1
-2.02522604493417,9.484351698894807,2
-2.276795931422971,-0.7910287115403992,1
0.8478055737400387,4.090678041490279,2
0.11562088889368724,1.1191454009730737,1
-1.4840373887584213,1.651952309714068,0
1.8947139664120702,2.261781211573594,2
-4.0322564322831385,-4.168843174319318,2
-2.0354404833098445,1.3305070605904143,1
1.727128199010458,-1.0906015237153985,2
1.748508142508824,-0.2507834355198782,0
1.3291734616077526,0.4965563793339626,0
0.2661115408292724,1.7314211750414241,1
0.5874640373741309,0.9055127567163295,1
-0.2583197620648622,-0.6538505672270933,2
2.3827970809986345,-0.6366808524774542,2
1.5968602157181142,-0.11825872804235693,0
1.9492146520840097,-8.936344652589574,1
2.63055809162864,1.905968785846898,2
-1.808553056543762,-2.162619904426525,1
-0.7311870441497712,-4.1471208055064,1
-3.5371006383863244,-2.5502103618517755,0
1.185888552106633,-1.9327647459479527,2
2.65178388361754,1.1306770661471441,2
-1.9974445626380721,1.3309015039725103,1
-0.8186122817276333,1.054753091622288,1
-2.657242084102987,1.8186199638820582,0
-2.050171774586579,-1.383732823813822,1
6.297657909469601,0.41959035586109833,0
1.9788498665727994,-1.8068350128778683,2
-4.3459962777482755,0.7064147323131648,0
3.2761284239381023,-1.684538916790101,1
1.6182215958851984,2.0096830501657923,0
3.0481260846862206,0.7067276279546603,0
-2.764709653070649,1.2533285270898906,1
-3.9976308837961656,-0.72632508189137,0
-1.8265651425868137,3.4577352982230867,0
3.5108054466680274,1.9130634276561223,2
-2.221152810283421,5.8874176079830045,1
1.0347178592273727,1.9594952829903256,0
-5.712270346186569,2.233756092416837,1
-4.712544564911251,-1.4674917352027474,0
-2.7017128671791144,-0.42773822208333,1
4.094921806499923,-2.691840161877835,1
1.2899355444746883,-1.0483863275508662,0
-3.5362911472524483,-0.28154807904538887,0
3.2865130461992322,-1.726978952634201,1
0.6069972217223537,2.0254863010869064,0
3.1554216112086526,-0.6591562862147755,2
3.172943065836678,1.4124076496797873,2
-1.1323273114487984,4.517862220774565,2
0.7902159412970886,2.516145396029206,0
-0.29583756469392164,2.4351191269845756,0
-3.174202810762635,-0.7946959395536352,1
-5.37937027327745,-0.47108611651294535,2
-3.2532043592717983,-1.7791014529439297,0
3.5945811531533294,-1.995585164086236,1
-3.484201326480608,-0.7427061182826951,1
0.47388241330490716,2.9243555527843923,2
2.465316033276715,5.438658156830946,1
2.6392678085112187,-0.3212621338944857,2
-3.404970315500357,-8.362519424002745,1
0.6839205194072782,-2.140051664325408,2
-1.8406061003618752,4.622618980570364,2
0.9035922692628531,-2.248943327568353,2
-3.4512590341892375,-1.231400384493468,1
-1.0470104524906325,1.7620151118502976,1
-10.95198094321529,2.3368658003884626,2
-2.539120522595771,-1.8142043985663268,1
0.26590278977136445,2.0792073997767644,0
-2.001349661896736,5.8510594934430085,1
2.634836243595573,2.2690292910624783,2
-3.7895436172038424,-2.295511342061718,0
3.799336833673575,3.503370052214759,1
1.6645554682430952,2.166373468644225,0
1.498465684647162,-0.5982305706551942,0
-9.230165817198499,-0.16245080051369606,0
1.809394308297126,-2.66152003033436,1
-2.3996993042412527,-1.8360938570683893,1
-2.2744034151136057,5.859754729165232,1
